"Packet","Sequence","Delta (ms)","Jitter (ms)","Skew","Bandwidth","Marker","Status"
6692,15097,55.6649999999936,0,0,76.936,"","OK"
6695,15098,15.775999999998021,0,0,78.632,"","OK"
6696,15099,7.865000000005239,0,0,80.336,"","OK"
6703,15100,53.31399999999849,0,0,80.352,"","OK"
6705,15101,7.841000000000349,0,0,82.08,"","OK"
6708,15102,11.396999999997206,0,0,82.096,"","OK"
6711,15103,9.077000000004773,0,0,82,"","OK"
6716,15104,54.387000000002445,0,0,80.152,"","OK"
6718,15105,7.976999999998952,0,0,81.832,"","OK"
6720,15106,11.236999999993714,0,0,80.216,"","OK"
6728,15107,69.04499999999825,0,0,80.216,"","OK"
6730,15108,10.221000000005006,0,0,81.928,"","OK"
6733,15109,12.36699999999837,0,0,83.64,"","OK"
6735,15110,10.244000000006054,0,0,83.624,"","OK"
6737,15111,7.9099999999889405,0,0,83.592,"","OK"
6745,15113,61.17500000000291,0,0,78.656,"","Wrong sequence number"
6747,15114,10.214999999996508,0,0,80.4,"","OK"
6749,15115,7.927000000010594,0,0,82.12,"","OK"
6753,15117,56.36599999999453,0,0,82.08,"","Wrong sequence number"
6755,15118,9.035000000003492,0,0,81.952,"","OK"
6758,15119,10.179000000003725,0,0,81.848,"","OK"
6759,15120,7.961999999999534,0,0,81.8,"","OK"
6760,15121,9.084999999991851,0,0,81.752,"","OK"
6763,15122,10.210999999995693,0,0,83.44,"","OK"
6764,15123,9.086000000010245,0,0,83.416,"","OK"
6767,15124,10.186000000001513,0,0,81.632,"","OK"
6769,15125,8.980999999999767,0,0,83.368,"","OK"
6771,15126,11.353000000002794,0,0,85.072,"","OK"
6772,15127,7.818999999988591,0,0,86.808,"","OK"
6773,15128,9.097999999998137,0,0,88.6,"","OK"
6778,15129,17.04000000000815,0,0,88.616,"","OK"
6781,15130,13.657999999995809,0,0,88.584,"","OK"
6784,15131,10.297999999995227,0,0,88.496,"","OK"
6786,15132,11.347000000008848,0,0,90.144,"","OK"
6790,15133,11.251999999993131,0,0,91.856,"","OK"
6792,15134,9.025999999998021,0,0,93.672,"","OK"
6795,15135,13.487000000008265,0,0,95.448,"","OK"
6800,15136,58.66599999999744,0,0,89.904,"","OK"
6801,15137,9.03399999999965,0,0,91.72,"","OK"
6807,15138,19.1929999999993,0,0,93.48,"","OK"
6808,15139,9.070000000006985,0,0,95.256,"","OK"
6809,15140,8.962999999988824,0,0,95.232,"","OK"
6811,15141,11.352000000013504,0,0,95.056,"","OK"
6814,15142,7.9359999999869615,0,0,96.736,"","OK"
6817,15143,11.286000000007334,0,0,94.672,"","OK"
6819,15144,9.103000000002794,0,0,96.456,"","OK"
6820,15145,8.994999999995343,0,0,98.16,"","OK"
6822,15146,10.180999999996857,0,0,99.824,"","OK"
6825,15147,13.497000000003027,0,0,101.536,"","OK"
6828,15148,13.539000000004307,0,0,101.296,"","OK"
6829,15149,9.070999999996275,0,0,101.184,"","OK"
6831,15150,11.236000000004424,0,0,101.224,"","OK"
6832,15151,8.980999999999767,0,0,103.04,"","OK"
6834,15152,9.020999999993364,0,0,104.744,"","OK"
6836,15153,10.006999999997788,0,0,106.424,"","OK"
6848,15154,31.680000000007567,0,0,106.504,"","OK"
6851,15155,12.5,0,0,106.576,"","OK"
6859,15156,57.71799999999348,0,0,99.6,"","OK"
6860,15157,8.985000000000582,0,0,101.36,"","OK"
6866,15158,108.47699999999895,0,0,98.04,"","OK"
6867,15159,9.092000000004191,0,0,98.048,"","OK"
6868,15160,7.8549999999959255,0,0,97.976,"","OK"
6873,15161,62.10900000001129,0,0,96.048,"","OK"
6874,15162,9.061999999990803,0,0,95.96,"","OK"
6875,15163,7.963000000003376,0,0,95.952,"","OK"
6877,15164,10.188999999998487,0,0,97.632,"","OK"
6880,15165,12.375,0,0,97.592,"","OK"
6881,15166,7.93399999999383,0,0,99.224,"","OK"
6887,15167,10.209000000002561,0,0,100.856,"","OK"
6889,15168,8.847000000008848,0,0,102.512,"","OK"
6890,15169,7.6749999999883585,0,0,104.16,"","OK"
6892,15170,11.222000000008848,0,0,105.784,"","OK"
6898,15171,13.618000000002212,0,0,105.688,"","OK"
6901,15172,11.323999999993248,0,0,105.608,"","OK"
6904,15173,9.059999999997672,0,0,107.32,"","OK"
6906,15174,10.134000000005472,0,0,107.344,"","OK"
6908,15175,8.989000000001397,0,0,105.704,"","OK"
6911,15176,11.224000000001979,0,0,107.424,"","OK"
6915,15177,36.096999999994296,0,0,109.128,"","OK"
6919,15178,12.370999999999185,0,0,110.784,"","OK"
6920,15179,7.877999999996973,0,0,110.6,"","OK"
6921,15180,7.938999999998487,0,0,110.544,"","OK"
6923,15181,11.25700000001234,0,0,110.52,"","OK"
6924,15182,9.04299999999057,0,0,112.192,"","OK"
6928,15183,11.357000000003609,0,0,113.88,"","OK"
6929,15184,7.952000000004773,0,0,115.528,"","OK"
6931,15185,11.03499999998894,0,0,117.208,"","OK"
6935,15186,49.89900000000489,0,0,110.664,"","OK"
6937,15187,11.384000000005472,0,0,110.808,"","OK"
6941,15188,14.646999999997206,0,0,109.296,"","OK"
6942,15189,7.9320000000006985,0,0,109.216,"","OK"
6944,15190,11.313999999998487,0,0,109.16,"","OK"
6945,15191,7.9060000000026776,0,0,109.04,"","OK"
6948,15192,10.187999999994645,0,0,108.88,"","OK"
6951,15193,9.10800000000745,0,0,110.504,"","OK"
6952,15194,10.080000000001746,0,0,110.36,"","OK"
6954,15195,10.312999999994645,0,0,110.304,"","OK"
6955,15196,7.915999999997439,0,0,112,"","OK"
6962,15197,48.69800000000396,0,0,105.04,"","OK"
6964,15198,12.46799999999348,0,0,106.744,"","OK"
6968,15199,13.654000000009546,0,0,108.448,"","OK"
6969,15200,7.940999999991618,0,0,110.176,"","OK"
6970,15201,9.076000000000931,0,0,111.904,"","OK"
6976,15202,111.87700000000768,0,0,96.328,"","OK"
6978,15203,19.210999999995693,0,0,96.464,"","OK"
6987,15204,112.00299999999697,0,0,82.736,"","OK"
6995,15205,62.11699999999837,0,0,81,"","OK"
7004,15206,154.01900000000023,0,0,77.568,"","OK"
7005,15207,9.095000000001164,0,0,79.296,"","OK"
7011,15208,62.096999999994296,0,0,74.488,"","OK"
7019,15209,79.31400000001304,0,0,63.144,"","OK"
7022,15210,10.216999999989639,0,0,63.168,"","OK"
7028,15211,58.99800000000687,0,0,57.952,"","OK"
7033,15212,42.896999999997206,0,0,52.952,"","OK"
7035,15213,11.368000000002212,0,0,52.944,"","OK"
7040,15214,45.38000000000466,0,0,49.56,"","OK"
7044,15215,22.529999999998836,0,0,51.2,"","OK"
7045,15216,7.957999999998719,0,0,51.048,"","OK"
7049,15217,12.30899999999383,0,0,50.848,"","OK"
7062,15218,66.69999999999709,0,0,42.44,"","OK"
7063,15219,7.936000000001513,0,0,42.464,"","OK"
7065,15220,11.275000000008731,0,0,42.464,"","OK"
7066,15221,9.088999999992666,0,0,42.456,"","OK"
7070,15222,11.376000000003842,0,0,44.16,"","OK"
7072,15223,7.927999999999884,0,0,45.856,"","OK"
7075,15224,15.880000000004657,0,0,47.528,"","OK"
7076,15225,9.04299999999057,0,0,47.512,"","OK"
7079,15226,10.10800000000745,0,0,47.488,"","OK"
7080,15227,9.02499999999418,0,0,49.152,"","OK"
7084,15229,17.062999999994645,0,0,47.352,"","Wrong sequence number"
7091,15233,50.977000000013504,0,0,47.352,"","Wrong sequence number"
7093,15234,7.948999999993248,0,0,49.04,"","OK"
7094,15235,7.908999999999651,0,0,50.688,"","OK"
7095,15236,7.934999999997672,0,0,52.32,"","OK"
7096,15237,9.040000000008149,0,0,54.04,"","OK"
7103,15240,15.745999999999185,0,0,55.632,"","Wrong sequence number"
7104,15241,6.790999999997439,0,0,57.216,"","OK"
7105,15242,9.15899999999965,0,0,57.072,"","OK"
7107,15243,11.297999999995227,0,0,58.816,"","OK"
7112,15244,9.036999999996624,0,0,58.896,"","OK"
7114,15245,12.412000000011176,0,0,60.744,"","OK"
7115,15246,8.976999999998952,0,0,62.56,"","OK"
7117,15247,11.414999999993597,0,0,64.384,"","OK"
7118,15248,9.154000000009546,0,0,66.168,"","OK"
7122,15249,11.304999999993015,0,0,67.96,"","OK"
7123,15250,9.002999999996973,0,0,69.776,"","OK"
7125,15251,11.343999999997322,0,0,71.584,"","OK"
7126,15252,7.944000000003143,0,0,73.312,"","OK"
7137,15253,72.34300000000803,0,0,73.248,"","OK"
7141,15254,12.505999999993946,0,0,74.968,"","OK"
7143,15255,11.342000000004191,0,0,74.832,"","OK"
7146,15256,19.255999999993946,0,0,76.384,"","OK"
7149,15257,11.373000000006869,0,0,78.032,"","OK"
7150,15258,9.123999999996158,0,0,79.744,"","OK"
7151,15259,9.073999999993248,0,0,81.496,"","OK"
7152,15260,7.967000000004191,0,0,83.248,"","OK"
7153,15261,10.20700000000943,0,0,84.96,"","OK"
7156,15262,9.072999999989406,0,0,86.688,"","OK"
7163,15263,43.04300000000512,0,0,88.384,"","OK"
7167,15264,12.381999999997788,0,0,90.016,"","OK"
7168,15265,9.126000000003842,0,0,91.696,"","OK"
7169,15266,9.027999999991152,0,0,91.744,"","OK"
7170,15267,7.938000000009197,0,0,93.472,"","OK"
7172,15268,12.47599999999511,0,0,93.432,"","OK"
7175,15269,7.961999999999534,0,0,95.096,"","OK"
7183,15270,45.104000000006636,0,0,95.064,"","OK"
7185,15271,13.635999999998603,0,0,96.824,"","OK"
7188,15272,28.152000000001863,0,0,98.64,"","OK"
7193,15273,9.095999999990454,0,0,100.44,"","OK"
7195,15274,9.040999999997439,0,0,102.216,"","OK"
7196,15275,9.137000000002445,0,0,103.952,"","OK"
7201,15276,7.900999999998021,0,0,103.928,"","OK"
7204,15277,13.631000000008498,0,0,104.024,"","OK"
7231,15278,284.10199999999895,0,0,89.304,"","OK"
7234,15279,7.989000000001397,0,0,90.976,"","OK"
7242,15280,47.62299999999232,0,0,84.224,"","OK"
7250,15281,10.247000000003027,0,0,84.168,"","OK"
7253,15282,11.281000000002678,0,0,84.112,"","OK"
7255,15283,10.229000000006636,0,0,85.816,"","OK"
7256,15284,7.956999999994878,0,0,85.872,"","OK"
7258,15285,11.260999999998603,0,0,87.52,"","OK"
7265,15286,44.14400000000023,0,0,85.8,"","OK"
7266,15287,8.94100000000617,0,0,85.88,"","OK"
7274,15288,39.822000000000116,0,0,81.104,"","OK"
7276,15289,9.10099999999511,0,0,81.336,"","OK"
7282,15290,21.46600000000035,0,0,79.432,"","OK"
7283,15291,9.054000000003725,0,0,79.224,"","OK"
7285,15292,7.885999999998603,0,0,79.024,"","OK"
7288,15293,13.578999999997905,0,0,78.896,"","OK"
7297,15294,56.3689999999915,0,0,71.632,"","OK"
7301,15295,7.927000000010594,0,0,73.36,"","OK"
7303,15296,9.061999999990803,0,0,75.184,"","OK"
7305,15297,12.498000000006869,0,0,76.976,"","OK"
7311,15298,59.94400000000314,0,0,73.728,"","OK"
7314,15299,11.255999999993946,0,0,75.512,"","OK"
7318,15300,59.91400000000431,0,0,67.12,"","OK"
7326,15302,90.58899999999267,0,0,58.656,"","Wrong sequence number"
7329,15303,11.36699999999837,0,0,58.736,"","OK"
7330,15304,8.96600000000035,0,0,58.8,"","OK"
7336,15305,39.71800000000803,0,0,58.776,"","OK"
7338,15306,10.239999999990687,0,0,60.392,"","OK"
7345,15307,60.304000000003725,0,0,53.072,"","OK"
7350,15308,64.3969999999972,0,0,51.12,"","OK"
7352,15309,10.228000000002794,0,0,52.808,"","OK"
7359,15310,59.03500000000349,0,0,54.496,"","OK"
7367,15312,164.25900000000547,0,0,56.392,"","Wrong sequence number"
7372,15313,61.088999999992666,0,0,53.096,"","OK"
7378,15314,60.838000000003376,0,0,46.632,"","OK"
7386,15315,116.52599999999802,0,0,39.792,"","OK"
7389,15316,20.43499999999767,0,0,38.456,"","OK"
7390,15317,9.165000000008149,0,0,38.616,"","OK"
7397,15318,59.89499999998952,0,0,38.744,"","OK"
7402,15319,57.754000000000815,0,0,35.104,"","OK"
7408,15322,59.888000000006286,0,0,33.272,"","Wrong sequence number"
7410,15323,9.06699999999546,0,0,35.056,"","OK"
7416,15325,58.79200000000128,0,0,34.952,"","Wrong sequence number"
7419,15328,58.995999999999185,0,0,34.848,"","Wrong sequence number"
7422,15330,9.13300000000163,0,0,36.576,"","Wrong sequence number"
7426,15331,59.62799999999697,0,0,33.144,"","OK"
7430,15332,48.69100000000617,0,0,33.192,"","OK"
7437,15333,59.80399999998917,0,0,33.32,"","OK"
7438,15334,9.01500000001397,0,0,35.088,"","OK"
7439,15335,7.844999999986612,0,0,35.2,"","OK"
7443,15336,60.24100000000908,0,0,35.224,"","OK"
7445,15337,9.009999999994761,0,0,35.264,"","OK"
7450,15338,58.737000000008265,0,0,37,"","OK"
7454,15340,60.121999999988475,0,0,38.696,"","Wrong sequence number"
7455,15341,7.980999999999767,0,0,40.376,"","OK"
7461,15343,62.346000000005006,0,0,40.168,"","Wrong sequence number"
7470,15351,115.91199999999662,0,0,38.304,"","Wrong sequence number"
7473,15354,11.328000000008615,0,0,40.016,"","Wrong sequence number"
7474,15355,9.107999999992899,0,0,41.728,"","OK"
7475,15357,7.745000000009895,0,0,43.432,"","Wrong sequence number"
7480,15360,59.98099999999977,0,0,45.152,"","Wrong sequence number"
7482,15363,9.038999999989755,0,0,46.944,"","Wrong sequence number"
7483,15364,9.179000000003725,0,0,46.792,"","OK"
7484,15365,7.914000000004307,0,0,48.496,"","OK"
7485,15366,9.035999999992782,0,0,48.272,"","OK"
7488,15368,14.812000000005355,0,0,48.176,"","Wrong sequence number"
7492,15371,15.817999999999302,0,0,49.944,"","Wrong sequence number"
7495,15374,12.487999999997555,0,0,51.608,"","Wrong sequence number"
7502,15380,19.145000000004075,0,0,53.272,"","Wrong sequence number"
7505,15381,11.255999999993946,0,0,53.144,"","OK"
7506,15383,7.9649999999965075,0,0,54.88,"","Wrong sequence number"
7508,15384,9.059000000008382,0,0,56.56,"","OK"
7509,15385,7.94199999999546,0,0,58.272,"","OK"
7510,15386,9.088000000003376,0,0,60.04,"","OK"
7512,15387,10.194999999992433,0,0,61.776,"","OK"
7514,15389,12.471000000005006,0,0,61.816,"","Wrong sequence number"
7515,15390,10.224000000001979,0,0,63.696,"","OK"
7518,15391,7.918999999994412,0,0,65.456,"","OK"
7520,15393,12.518000000010943,0,0,67.064,"","Wrong sequence number"
7523,15394,7.945999999996275,0,0,68.784,"","OK"
7524,15396,6.811999999990803,0,0,70.4,"","Wrong sequence number"
7525,15397,7.946000000010827,0,0,70.312,"","OK"
7526,15399,9.087999999988824,0,0,70.288,"","Wrong sequence number"
7528,15400,10.138000000006286,0,0,72.064,"","OK"
7529,15401,7.93399999999383,0,0,73.736,"","OK"
7533,15403,16.893000000010943,0,0,75.368,"","Wrong sequence number"
7534,15406,9.10099999999511,0,0,77.064,"","Wrong sequence number"
7535,15407,9.069000000003143,0,0,78.84,"","OK"
7536,15408,7.982999999992899,0,0,78.96,"","OK"
7544,15409,64.47900000000664,0,0,77.32,"","OK"
7546,15410,8.990999999994528,0,0,79.016,"","OK"
7548,15413,10.142999999996391,0,0,80.76,"","Wrong sequence number"
7549,15414,9.076000000000931,0,0,82.464,"","OK"
7552,15415,11.213000000003376,0,0,84.144,"","OK"
7553,15416,7.99100000000908,0,0,85.864,"","OK"
7564,15417,63.197999999989406,0,0,84.192,"","OK"
7565,15418,7.911000000007334,0,0,85.904,"","OK"
7567,15419,9.086999999999534,0,0,87.6,"","OK"
7569,15420,11.327000000004773,0,0,89.384,"","OK"
7570,15421,9.080999999991036,0,0,91.264,"","OK"
7572,15422,10.220000000001164,0,0,93.136,"","OK"
7578,15423,60.22599999999511,0,0,89.8,"","OK"
7579,15424,9.070000000006985,0,0,91.648,"","OK"
7581,15425,12.385999999998603,0,0,93.424,"","OK"
7588,15426,59.97299999999814,0,0,91.712,"","OK"
7593,15427,44.05100000000675,0,0,91.688,"","OK"
7595,15428,7.921999999991385,0,0,93.304,"","OK"
7596,15429,9.088000000003376,0,0,94.936,"","OK"
7598,15430,9.096999999994296,0,0,96.728,"","OK"
7599,15431,8.974000000001979,0,0,96.872,"","OK"
7606,15432,42.09100000000035,0,0,96.912,"","OK"
7607,15433,7.966000000000349,0,0,98.56,"","OK"
7609,15434,7.934999999997672,0,0,100.16,"","OK"
7611,15435,9.211000000010245,0,0,100.072,"","OK"
7619,15436,47.6820000000007,0,0,101.76,"","OK"
7623,15437,13.625,0,0,103.456,"","OK"
7634,15438,109.99799999999232,0,0,98.304,"","OK"
7635,15439,9.057000000000698,0,0,100.064,"","OK"
7636,15440,8.97500000000582,0,0,101.944,"","OK"
7648,15441,55.40200000000186,0,0,95.096,"","OK"
7650,15442,9.11699999999837,0,0,95.136,"","OK"
7651,15443,7.9139999999897555,0,0,96.824,"","OK"
7652,15444,7.865000000005239,0,0,96.696,"","OK"
7656,15445,14.687000000005355,0,0,96.776,"","OK"
7657,15446,9.072000000000116,0,0,98.592,"","OK"
7660,15447,10.288999999989755,0,0,98.664,"","OK"
7663,15448,12.49900000001071,0,0,98.696,"","OK"
7678,15449,87.1359999999986,0,0,84.8,"","OK"
7679,15450,7.955000000001746,0,0,83.184,"","OK"
7680,15451,9.095000000001164,0,0,83.264,"","OK"
7681,15452,7.926999999996042,0,0,83.312,"","OK"
7685,15453,12.455000000001746,0,0,83.368,"","OK"
7686,15454,9.13300000000163,0,0,83.504,"","OK"
7688,15455,10.202999999994063,0,0,85.304,"","OK"
7689,15456,7.978000000002794,0,0,85.496,"","OK"
7691,15457,9.03399999999965,0,0,85.648,"","OK"
7692,15458,9.085999999995693,0,0,85.656,"","OK"
7705,15459,106.54700000000594,0,0,78.808,"","OK"
7710,15460,22.6820000000007,0,0,77.256,"","OK"
7711,15461,10.080999999991036,0,0,79.168,"","OK"
7719,15462,60.89900000000489,0,0,75.856,"","OK"
7721,15463,10.160000000003492,0,0,75.832,"","OK"
7730,15464,50.75199999999313,0,0,73.888,"","OK"
7734,15465,10.29200000000128,0,0,75.608,"","OK"
7736,15466,7.913000000000466,0,0,77.248,"","OK"
7737,15467,9.065000000002328,0,0,77.008,"","OK"
7748,15468,57.65899999999965,0,0,75.016,"","OK"
7750,15469,9.077000000004773,0,0,76.784,"","OK"
7753,15470,31.814999999987776,0,0,76.8,"","OK"
7762,15473,36.22600000000966,0,0,75.152,"","Wrong sequence number"
7763,15474,7.989999999990687,0,0,75.168,"","OK"
7766,15475,9.039000000004307,0,0,75.048,"","OK"
7768,15476,10.263999999995576,0,0,75.024,"","OK"
7769,15477,8.83299999999872,0,0,76.888,"","OK"
7778,15480,41.95800000001327,0,0,75.192,"","Wrong sequence number"
7789,15483,91.68999999998778,0,0,70.288,"","Wrong sequence number"
7791,15484,7.961999999999534,0,0,71.912,"","OK"
7792,15485,9.089000000007218,0,0,73.536,"","OK"
7795,15487,13.551999999996042,0,0,75.264,"","Wrong sequence number"
7796,15488,9.095000000001164,0,0,77.12,"","OK"
7799,15489,12.490000000005239,0,0,79,"","OK"
7811,15491,81.55599999999686,0,0,75.16,"","Wrong sequence number"
7812,15492,9.038000000000466,0,0,76.776,"","OK"
7818,15493,32.961999999999534,0,0,74.792,"","OK"
7820,15494,14.769000000000233,0,0,73.128,"","OK"
7829,15495,47.494000000006054,0,0,67.888,"","OK"
7831,15496,9.043999999994412,0,0,69.6,"","OK"
7834,15497,10.243000000002212,0,0,71.248,"","OK"
7835,15498,9.076000000000931,0,0,73.032,"","OK"
7841,15499,62.296999999991385,0,0,73.096,"","OK"
7842,15500,7.885000000009313,0,0,73.08,"","OK"
7848,15501,67.58699999999953,0,0,62.08,"","OK"
7853,15502,63.36599999999453,0,0,61.88,"","OK"
7854,15503,6.853000000002794,0,0,63.456,"","OK"
7856,15504,7.862999999997555,0,0,65.016,"","OK"
7859,15505,58.95200000000477,0,0,62.968,"","OK"
7862,15506,12.459000000002561,0,0,62.72,"","OK"
7866,15507,62.18399999999383,0,0,62.624,"","OK"
7869,15508,10.047999999995227,0,0,62.552,"","OK"
7871,15509,9.075000000011642,0,0,64.264,"","OK"
7876,15512,38.54199999998673,0,0,64.04,"","Wrong sequence number"
7879,15513,10.186000000001513,0,0,63.992,"","OK"
7880,15514,9.078999999997905,0,0,64.072,"","OK"
7882,15515,9.00800000000163,0,0,64.184,"","OK"
7884,15516,12.375,0,0,65.896,"","OK"
7891,15517,29.518000000010943,0,0,67.608,"","OK"
7892,15518,7.9649999999965075,0,0,69.384,"","OK"
7893,15519,9.086999999999534,0,0,69.528,"","OK"
7895,15520,9.076000000000931,0,0,69.48,"","OK"
7898,15521,11.330000000001746,0,0,71.248,"","OK"
7900,15522,11.315999999991618,0,0,73.08,"","OK"
7902,15523,11.368000000002212,0,0,73.048,"","OK"
7903,15524,7.966000000000349,0,0,74.688,"","OK"
7905,15525,11.35099999999511,0,0,76.464,"","OK"
7907,15526,9.096000000005006,0,0,76.672,"","OK"
7908,15527,9.031000000002678,0,0,76.96,"","OK"
7910,15528,13.625,0,0,77.232,"","OK"
7912,15529,11.269000000000233,0,0,77.288,"","OK"
7913,15530,9.101999999998952,0,0,77.176,"","OK"
7916,15531,8.95799999999872,0,0,78.88,"","OK"
7926,15535,90.36299999999756,0,0,79.088,"","Wrong sequence number"
7928,15536,8.968999999997322,0,0,80.912,"","OK"
7929,15538,8.920000000012806,0,0,82.68,"","Wrong sequence number"
7931,15539,11.345999999990454,0,0,82.784,"","OK"
7932,15540,10.226999999998952,0,0,82.968,"","OK"
7934,15541,11.355000000010477,0,0,83.264,"","OK"
7936,15542,11.351999999998952,0,0,83.32,"","OK"
7939,15543,12.477999999988242,0,0,83.168,"","OK"
7941,15544,9.076000000000931,0,0,82.904,"","OK"
7942,15545,7.946000000010827,0,0,84.6,"","OK"
7949,15546,43.11999999999534,0,0,86.352,"","OK"
7952,15547,13.562999999994645,0,0,88.12,"","OK"
7956,15548,11.30000000000291,0,0,88.44,"","OK"
7957,15549,9.069000000003143,0,0,88.608,"","OK"
7958,15550,7.982000000003609,0,0,90.312,"","OK"
7960,15551,12.509999999994761,0,0,92.088,"","OK"
7967,15552,37.4429999999993,0,0,90.536,"","OK"
7969,15553,8.978000000002794,0,0,92.184,"","OK"
7972,15554,10.24199999999837,0,0,93.792,"","OK"
7975,15555,11.282999999995809,0,0,95.424,"","OK"
7976,15556,7.9539999999979045,0,0,95.352,"","OK"
7977,15557,9.072000000000116,0,0,95.432,"","OK"
7979,15558,11.279000000009546,0,0,95.544,"","OK"
7981,15559,11.282999999995809,0,0,95.408,"","OK"
7989,15560,59.94400000000314,0,0,95.28,"","OK"
7990,15561,9.052999999999884,0,0,95.368,"","OK"
7992,15562,9.078999999997905,0,0,97.16,"","OK"
7994,15563,11.20799999999872,0,0,98.88,"","OK"
7996,15564,11.339999999996508,0,0,100.6,"","OK"
7999,15565,9.10000000000582,0,0,102.36,"","OK"
8000,15566,9.086999999999534,0,0,104.248,"","OK"
8001,15567,10.205000000001746,0,0,106.216,"","OK"
8003,15568,12.520999999993364,0,0,106.6,"","OK"
8004,15569,10.214999999996508,0,0,108.68,"","OK"
